year,acc_code,km,province,vehicle_main,assumed_cause,accident_type,weather,latitude,longitude,total_vehicles,motorcycle,tricycle,private_car,van,pickup_passenger,bus,pickup_truck,truck_6w,truck_10w,truck_big,e_tan,other_vehicle,pedestrian,fatalities,serious_injured,minor_injured,total_injured,total_impact,month,accident_day,day_of_week,is_festival,is_risky_month
2022,6243209,20.03,3,9,15,4,5,14.24234853,99.50417696,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,7586463,38.0,62,9,9,4,5,17.9785494,103.0431962,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2022,7586651,28.1,36,7,9,4,5,8.063478754,98.34141253,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,7602386,24.4,71,7,9,30,5,20.28316091,100.0344765,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2022,7602463,1.7,31,9,15,24,5,19.13873714,99.89800035,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,0,0
2022,5752322,9.4,55,2,9,4,5,14.59074513,101.0220873,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5485516,38.263,66,11,70,31,5,17.77140276,102.2025651,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5485541,50.55,48,9,70,24,5,15.20957368,104.1052705,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2022,5485766,13.2,31,2,9,30,5,19.08185776,100.0632727,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5836809,26.3,64,9,57,30,5,14.32212128,100.3141263,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5739626,8.4,21,9,9,4,5,15.77215457,100.1212808,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2022,5955773,29.6,19,2,9,4,5,15.59434677,102.1295902,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,5,0,0
2022,5783109,9.195,68,2,9,4,5,15.38643249,99.73977147,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,6566834,16.8,23,1,72,116,0,5.856805,101.921095,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,1,5,0,0
2022,5493878,81.36,58,9,9,30,5,14.58092535,100.1499939,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5485543,50.8,48,2,9,40,5,14.70003873,104.2006981,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5486743,18.6,21,12,9,4,5,15.7260435,99.54782455,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,5,0,0
2022,5485699,8.4,62,7,9,30,5,17.91824305,102.8044823,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,1,5,0,0
2022,5513540,59.0,44,9,15,23,5,16.2957197,103.8596606,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5485870,22.85,72,2,70,30,5,19.38710768,99.14744048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,5,0,0
2022,5485825,8.5,36,2,9,30,5,7.97989556,98.29409568,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5485010,1.4,33,2,57,30,5,7.736982998,99.96822058,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5875349,16.8,9,7,9,4,5,12.89857944,101.0392535,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2022,5485728,37.28,31,2,70,30,5,19.36748288,100.0790977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,7425176,1.2,43,7,9,31,5,13.36607211,99.81233595,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,6243252,15.3,2,9,9,4,5,13.64632044,100.4079151,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2022,5777070,18.8,58,7,9,31,5,14.83542243,99.84435348,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2022,5485587,21.65,1,2,9,4,5,8.258598005,99.04626219,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,1,5,0,0
2022,6566853,11.4,33,2,70,116,0,7.716164,99.920874,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5493623,7.3,35,7,15,0,5,16.93936756,100.8201921,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,5,0,0
2022,5739629,30.05,21,5,9,30,5,15.63016093,99.83541368,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5493747,28.3,27,9,9,4,5,13.95548338,100.7128313,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2022,5485517,115.3,74,2,15,4,5,16.14975058,101.1521852,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5758725,7.5,10,2,15,4,5,15.02102051,100.2044669,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,5,0,0
2022,6239823,1.73,20,2,9,4,5,8.300904121,99.38114135,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5906216,2.22,15,2,70,30,5,16.70032676,98.53594779,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,5974923,242.55,56,7,9,30,5,13.80432499,102.0880079,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,1,5,0,0
2022,6319687,8.75,43,9,9,30,5,13.55276017,99.8377633,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2022,6566884,5.3,7,7,9,116,5,12.857214,101.91208,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,6054774,78.97,9,5,9,30,5,13.30192854,100.997411,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,6566815,27.55,49,2,9,116,5,17.101148,104.350349,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0
2022,6566893,6.3,41,2,70,116,5,9.938189,98.689004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,0,0
2022,5836658,1.325,64,9,9,17,5,14.20862442,100.573689,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,0,0
2022,6566952,0.5,51,2,57,116,5,6.868249,99.785533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5485754,1.137,24,2,9,30,5,18.76474068,100.7858008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5777069,11.5,58,2,9,30,5,14.46533425,100.2364388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5955922,226.4,19,2,9,30,5,15.02611349,102.1382913,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,7330796,261.69,76,7,9,24,5,18.22879851,100.210078,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,6243194,243.825,76,9,9,30,2,18.11275229,100.1377201,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5783232,4.445,68,7,9,30,5,15.42363759,100.024842,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6566921,0.27,54,2,70,116,5,13.701882,100.330637,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5489438,19.54,19,7,57,30,5,15.00405426,102.2871592,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5487137,231.148,67,9,9,30,5,17.55305546,100.1014835,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5919528,71.5,63,2,9,30,5,17.30872886,102.1808767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6586251,310.4,6,9,9,30,5,16.205879,102.7604484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,6566970,5.75,68,2,9,116,5,14.948638,99.593189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,6566901,9.5,7,2,9,116,5,12.80593,101.923123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6566919,9.2,8,2,70,116,3,13.760451,101.16112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5503347,0.05,26,9,70,4,5,14.63382446,102.7935389,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,7330800,22.05,70,2,9,30,5,14.59205855,100.3185868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,0,0
2022,5489457,119.7,19,11,9,4,5,14.88141637,101.857987,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,5499354,4.5,33,2,70,30,0,7.397331358,100.1479071,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5783017,34.5,70,7,9,30,5,14.50052585,100.4387739,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,7584934,262.25,76,9,9,31,5,18.23354972,100.2124357,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5524204,11.4,13,2,15,24,0,7.44335295,99.6355301,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6243228,139.92,19,9,9,30,5,14.95373308,102.0291227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5974931,265.4,56,7,57,30,5,13.76248135,102.2664741,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5493601,45.005,45,2,9,30,5,15.03814083,100.9549141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,7424602,10.5,67,2,15,30,5,17.67028335,100.1680988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5906214,32.75,15,2,15,4,5,16.97832321,98.52813719,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5777071,13.7,58,9,31,17,5,14.32404442,100.1458686,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,7419613,1.0,70,9,15,4,5,14.5809565,100.4814291,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5782991,73.2,70,2,9,4,5,14.60907784,100.3498131,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5492576,61.725,24,2,9,31,5,18.36774003,100.8289334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6566973,1.95,0,2,70,116,5,13.15292,100.639797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,7330808,317.2,65,7,57,30,5,15.86041578,104.6163627,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,5492512,119.025,35,9,9,4,5,16.75947826,100.1907688,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5919534,82.675,63,2,9,30,5,17.32359595,102.0805567,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5492605,118.6,35,9,9,4,5,16.75609581,100.1889235,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5489414,58.15,51,11,9,30,0,6.892751316,100.1249689,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5919536,44.9,4,2,91,4,5,16.65263877,103.1945371,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,0,0
2022,6123770,201.704,45,14,9,30,5,15.16719963,100.6823212,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0
2022,6566965,6.05,30,14,15,116,5,6.695475,101.100671,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,0,0
2022,5487121,89.7,58,9,9,4,5,14.64773428,100.1456943,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5499341,166.05,59,7,9,4,5,9.147432412,99.39949034,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,6566940,37.2,10,2,9,116,5,14.925247,100.002655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,6566964,13.8,64,2,9,116,5,14.231631,100.478096,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,7577583,13.7,11,4,29,17,5,15.50676901,101.7409676,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5492348,298.02,48,7,9,4,5,14.68645915,104.3756559,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5752292,19.4,55,7,57,30,5,14.60865478,101.0688516,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6566971,2.72,27,2,9,116,5,14.004778,100.442408,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5783084,6.425,68,2,9,4,5,15.3756638,99.76515053,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5489483,119.362,19,0,9,0,5,14.87970548,101.8550876,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,1,0,0
2022,5523720,1.1,19,7,15,4,5,14.93106253,101.9518885,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5501332,69.95,44,2,15,40,5,16.29636073,103.9620271,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,6566933,18.0,1,2,15,116,5,8.020825,99.233256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5492515,217.125,77,2,9,4,5,18.04649886,97.93221472,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,5492472,116.8,55,7,9,30,5,14.6058672,100.8947146,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5499986,44.96,28,9,57,30,5,12.43773687,99.91128533,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5489216,54.0,48,2,9,30,5,14.67116878,104.2033857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5492521,202.55,77,9,9,30,5,19.32469283,97.96565651,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5492446,0.6,32,11,9,4,5,8.272777523,98.30345391,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,5906817,248.3,74,9,62,31,5,16.64430757,101.1647272,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5836736,16.8,64,2,15,4,5,14.32207191,100.6131846,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,5523700,32.55,52,4,15,40,5,13.54485142,100.6186053,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5867178,80.6,42,9,15,4,5,12.92461356,101.5267315,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5489073,110.9,9,9,9,4,5,13.02002607,100.9964293,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5492581,3.195,24,2,15,4,5,19.09529434,100.8357355,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,7330812,186.4,73,9,9,4,5,12.8215253,99.9387726,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5490977,32.6,28,2,9,30,5,12.54208024,99.87566559,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5496194,258.88,19,9,9,4,5,14.6147048,102.007032,5,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,6252140,80.3,55,9,15,24,5,14.41560567,100.8124995,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,2,1,1,0,0
2022,5498925,110.9,9,9,9,4,5,13.02002868,100.9964266,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,6566950,6.9,44,2,9,116,5,15.98648,103.51285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6566953,4.6,27,2,15,116,5,14.027472,100.869629,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5488713,256.5,76,7,9,4,5,18.1913065,100.1885372,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5836740,10.2,64,7,71,4,5,14.30014436,100.653812,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5777076,43.5,58,9,15,4,5,14.44561039,100.1308885,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5492353,2.2,5,2,15,4,5,16.46490648,99.47813271,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5489437,277.45,19,7,9,4,5,14.77391512,102.0411712,6,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6325366,5.85,49,7,9,31,5,17.51610865,103.4298795,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5842757,141.6,16,9,9,31,5,14.14765816,101.2784743,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5861476,40.2,52,2,9,0,5,13.51633552,100.6791776,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,1,1,0,0
2022,5889255,1.5,74,7,9,4,5,16.26126274,101.0320115,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6566914,4.3,22,9,62,116,5,13.825894,100.482194,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,7330814,246.8,44,9,15,23,5,15.7441257,104.040581,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5493979,36.425,66,9,9,24,5,17.66355161,103.2465103,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,7580743,60.5,19,7,15,40,5,14.66620236,101.4277473,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,6566963,12.26,64,2,15,116,5,14.156509,100.40309,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5488795,25.1,20,9,9,4,5,8.351082145,99.70268725,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5490028,44.4,70,7,15,24,5,14.49823548,100.4577264,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5492382,100.4,15,9,83,31,5,16.32075724,98.9980173,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,6289254,98.55,44,9,57,30,5,16.09200071,103.5464001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,6566957,0.59,22,2,9,116,5,14.031296,100.312324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5492379,12.925,15,9,15,4,5,16.74709876,98.6123371,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,7603691,14.5,58,9,15,40,5,14.55878446,99.99356209,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,7330817,67.9,53,7,9,30,5,13.37994672,99.96978431,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5489410,69.3,51,9,9,17,5,6.801690024,100.090599,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5492319,33.2,61,2,9,30,5,17.54342945,99.82952355,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5492529,3.5,72,2,9,30,5,19.37615189,98.96720408,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5492569,73.65,31,2,15,40,5,19.53324998,100.2918693,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6566923,7.82,54,2,9,116,5,13.605519,100.205451,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5745983,108.6,55,7,9,4,5,14.53589879,100.9110117,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5955899,162.7,19,2,70,30,5,15.06405314,102.1863672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6950209,15.485,2,9,9,0,5,13.65056638,100.406059,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,1,0,0
2022,7330819,5.6,45,9,15,40,5,14.81068054,100.6804088,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,2,1,1,0,0
2022,5906818,3.97,74,2,9,4,5,16.7569151,101.2134173,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5777081,55.77,58,7,9,4,5,14.36963876,100.1815125,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5489504,6.84,9,7,9,4,5,13.34146535,101.0480645,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0
2022,5842756,25.05,27,2,9,30,5,14.05811133,100.8395442,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5992033,22.5,23,2,57,30,5,6.259974828,101.6910329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,1,1,0,0
2022,5920193,214.2,40,7,9,30,5,15.58583663,104.3942356,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
2022,5868795,15.745,8,2,9,30,5,13.63767977,101.0406938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5492504,114.45,35,9,9,4,5,16.72089624,100.1772612,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5868682,5.75,9,9,9,4,5,13.34369413,101.0383308,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5874373,46.95,7,7,9,4,5,13.04026489,102.3827934,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5906588,115.0,61,2,9,30,5,17.28320156,99.8476982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,7603832,17.83,2,2,9,0,5,13.65639953,100.3943995,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,1,0,0
2022,5739589,2.7,21,9,9,24,5,15.69514722,100.1436022,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6243287,26.1,48,9,9,4,5,14.91935056,104.1993436,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0
2022,7586481,31.5,44,2,15,40,5,15.78568748,103.7270978,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,7586925,13.97,58,2,9,116,5,14.30387924,99.98740642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5492320,14.6,61,2,9,4,5,17.17575256,99.74032132,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,6566947,3.5,34,2,91,116,5,16.402384,100.111291,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0
2022,7330826,15.05,73,2,9,4,5,13.1162848,99.73194479,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5490748,46.8,8,9,9,4,5,13.56049916,100.9910381,8,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5968412,6.9,33,2,9,0,0,7.462456492,100.1352417,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,1,1,0,0
2022,5777082,101.5,58,9,15,4,5,14.72956116,100.1048067,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2022,5492575,76.7,76,2,9,0,5,17.90839673,99.60186569,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,2,1,1,0,0
2022,5600679,10.3,59,2,9,4,5,9.10523247,99.30341362,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2022,5781723,44.5,58,2,15,4,5,14.26297674,99.8301485,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
